FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
51033,Caroline County,VA,52.8,23718.0
26009,Antrim County,MI,68.2,19206.0
54057,Mineral County,WV,62.1,21550.0
37129,New Hanover County,NC,78.0,191812.0
28081,Lee County,MS,55.0,64130.0
51175,Southampton County,VA,44.1,14356.0
55107,Rusk County,WI,49.7,11295.0
13205,Mitchell County,GA,59.1,16956.0
48481,Wharton County,TX,59.4,30844.0
48215,Hidalgo County,TX,90.4,589575.0
17131,Mercer County,IL,72.5,12173.0
08101,Pueblo County,CO,68.6,131010.0
72043,Coamo Municipio,PR,78.9,31236.0
40019,Carter County,OK,56.3,36132.0
72007,Aguas Buenas Municipio,PR,85.6,20374.0
01093,Marion County,AL,45.2,23539.0
05125,Saline County,AR,61.8,94180.0
13081,Crisp County,GA,54.2,17021.0
20131,Nemaha County,KS,69.5,7468.0
50013,Grand Isle County,VT,92.3,5933.0
40091,McIntosh County,OK,65.9,15756.0
49003,Box Elder County,UT,67.3,38584.0
72075,Juana Diaz Municipio,PR,84.7,35693.0
42101,Philadelphia County,PA,84.5,1241890.0
48375,Potter County,TX,60.0,85401.0
21119,Knott County,KY,56.2,11867.0
47117,Marshall County,TN,54.1,26435.0
29061,Daviess County,MO,43.3,6177.0
16049,Idaho County,ID,37.2,13446.0
48453,Travis County,TX,79.3,1003575.0
48315,Marion County,TX,46.9,8072.0
54101,Webster County,WV,56.9,6536.0
42005,Armstrong County,PA,71.9,52371.0
48329,Midland County,TX,55.9,126328.0
46007,Bennett County,SD,78.7,2229.0
20027,Clay County,KS,74.9,6132.0
13027,Brooks County,GA,58.9,12122.0
72035,Cayey Municipio,PR,92.0,35064.0
56001,Albany County,WY,62.5,32627.0
27029,Clearwater County,MN,53.2,6639.0
06081,San Mateo County,CA,92.2,611410.0
12007,Bradford County,FL,55.2,22730.0
37025,Cabarrus County,NC,72.6,161462.0
05047,Franklin County,AR,59.1,13756.0
30023,Deer Lodge County,MT,62.5,7888.0
17133,Monroe County,IL,73.6,27007.0
48293,Limestone County,TX,45.7,18276.0
72129,San Lorenzo Municipio,PR,88.0,29687.0
51019,Bedford County,VA,54.1,63465.0
35061,Valencia County,NM,71.7,58804.0
17023,Clark County,IL,62.2,11998.0
54053,Mason County,WV,61.5,21030.0
38095,Towner County,ND,57.2,1715.0
26109,Menominee County,MI,68.8,18767.0
30055,McCone County,MT,22.2,1313.0
20191,Sumner County,KS,55.5,17283.0
17185,Wabash County,IL,61.5,8970.0
37001,Alamance County,NC,74.8,132145.0
39117,Morrow County,OH,51.9,27374.0
54081,Raleigh County,WV,65.2,58151.0
39111,Monroe County,OH,58.8,10931.0
29053,Cooper County,MO,54.0,13892.0
48073,Cherokee County,TX,50.0,39319.0
39151,Stark County,OH,65.3,291682.0
33005,Cheshire County,NH,69.7,62566.0
46091,Marshall County,SD,65.8,3753.0
35047,San Miguel County,NM,75.5,22517.0
29069,Dunklin County,MO,49.0,21717.0
02290,Yukon-Koyukuk Census Area,AK,90.7,3771.0
17117,Macoupin County,IL,65.4,35457.0
47171,Unicoi County,TN,64.4,14568.0
17053,Ford County,IL,68.9,10026.0
05051,Garland County,AR,54.8,79575.0
40131,Rogers County,OK,58.7,71089.0
